DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-07-11 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;153;6;66;208
2022-07-11 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;6;62;250
2022-07-11 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;66;250
2022-07-11 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;64;253
2022-07-11 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;8;65;278
2022-04-05 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;29;387
2022-07-02 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;4;59;339
2022-07-02 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;10;62;336
2022-07-02 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;60;366
2022-03-30 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;168;7;62;293
2022-03-31 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;8;64;249
2022-03-31 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;63;180
2022-11-09 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;62;291
2022-07-02 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;6;61;304
2022-07-02 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;6;62;333
2022-07-08 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;6;63;344
2022-07-08 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;137;6;64;326
2022-07-08 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;4;65;305
2022-07-07 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;1;48;490
2022-07-07 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;42;478
2022-07-07 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;2;44;445
2022-07-07 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;2;40;484
2022-07-09 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;8;62;301
2022-11-04 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;6;61;229
2022-11-04 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;6;57;421
2022-11-04 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;39;346
2022-11-04 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;27;290
2022-07-09 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;8;58;261
2022-07-07 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;141;8;61;323
2022-07-06 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;61;99
2022-07-09 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;5;59;276
2022-07-09 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;2;59;326
2022-07-09 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;8;65;348
2022-07-09 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;65;281
2022-07-15 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;6;63;346
2022-04-16 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;61;320
2022-04-16 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;3;65;250
2022-04-16 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;64;151
2022-04-16 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;163;9;65;124
2022-04-16 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;7;63;122
2022-11-07 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;51;315
2022-11-07 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;48;332
2022-11-07 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;1;47;272
2022-11-07 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;4;48;245
2022-11-11 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;5;54;257
2022-07-19 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;6;65;108
2022-07-15 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;61;353
2022-07-15 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;8;62;414
2022-07-15 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;62;393
2022-07-12 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;7;61;269
2022-11-07 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;7;70;149
2022-11-07 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;6;68;110
2022-11-07 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;68;82
2022-11-08 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;5;63;268
2022-11-10 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;28;335
2022-04-15 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;9;64;115
2022-07-19 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;53;317
2022-07-19 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;61;375
2022-10-26 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;8;62;312
2022-10-26 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;6;64;262
2022-06-25 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;7;64;120
2022-06-25 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;7;65;123
2022-06-25 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;6;65;187
2022-06-25 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;141;6;60;356
2022-06-25 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;5;63;481
2022-06-26 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;65;200
2022-06-26 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;8;67;142
2022-11-02 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;148;7;67;214
2022-03-25 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;52;458
2022-03-25 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;3;41;573
2022-03-25 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;2;39;583
2022-06-25 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;2;53;445
2022-03-28 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;1;46;388
2022-03-28 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;2;51;431
2022-03-28 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;2;52;372
2022-07-01 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;2;42;368
2022-04-07 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;6;62;111
2022-04-01 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;22;66;242
2022-04-01 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;64;194
2022-04-01 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;62;139
2022-04-01 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;7;65;88
2022-07-04 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;7;64;217
2022-07-04 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;64;130
2022-07-04 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;46;365
2022-07-05 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;12;67;117
2022-10-30 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;136;8;70;233
2022-10-30 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;5;63;240
2022-07-02 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;63;295
2022-10-28 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;1;35;371
2022-10-28 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;98;2;38;305
2022-10-28 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;2;33;263
2022-10-28 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;3;39;212
2022-10-28 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;41;253
2022-07-02 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;60;374
2022-04-05 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;3;65;310
2022-11-09 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;7;67;255
2022-04-12 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;53;419
2022-04-12 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;50;423
2022-11-01 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;37;329
2022-11-01 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;2;31;322
2022-11-01 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;102;1;35;350
2022-07-09 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;11;63;260
2022-11-07 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;151;6;64;216
2022-11-07 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;61;386
2022-11-07 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;32;348
2022-11-05 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;100;2;50;296
2022-11-05 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;1;47;303
2022-11-05 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;44;224
2022-07-10 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;7;63;188
2022-07-09 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;133;6;67;167
2022-07-09 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;143;12;68;105
2022-07-09 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;148;16;69;86
2022-07-08 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;7;62;114
2022-07-08 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;5;63;205
2022-07-15 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;140;3;60;313
2022-07-16 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;7;68;365
2022-07-16 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;1;64;410
2022-07-16 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;6;61;448
2022-04-18 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;66;75
2022-04-18 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;7;66;103
2022-04-18 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;6;59;263
2022-04-18 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;8;60;504
2022-04-16 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;5;45;270
2022-11-11 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;67;110
2022-11-11 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;66;95
2022-11-11 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;6;67;109
2022-07-17 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;11;64;270
2022-07-13 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;6;63;337
2022-04-14 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;158;9;62;93
2022-04-14 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;136;6;59;114
2022-04-14 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;149;6;57;239
2022-04-14 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;142;6;64;491
2022-07-13 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;7;63;299
2022-07-13 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;3;60;303
2022-07-13 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;7;64;270
2022-07-13 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;137;8;64;273
2022-04-23 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;67;405
2022-11-12 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;61;343
2022-11-12 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;4;61;352
2022-11-12 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;3;50;390
2022-11-12 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;3;51;361
2022-11-12 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;1;54;312
2022-04-23 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;2;61;465
2022-07-20 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;3;66;260
2022-07-20 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;136;3;66;174
2022-04-07 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;64;166
2022-04-05 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;6;59;550
2022-04-05 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;4;49;662
2022-10-27 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;6;57;263
2022-10-27 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;133;8;63;229
2022-10-28 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;4;66;212
2022-10-28 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;6;61;170
2022-04-08 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;1;27;403
2022-04-10 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;11;62;304
2022-10-31 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;7;64;250
2022-04-01 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;12;60;27
2022-04-01 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;6;62;226
2022-04-01 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;61;427
2022-04-06 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;2;51;495
2022-07-07 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;2;41;549
2022-07-05 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;7;66;108
2022-07-05 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;144;7;65;234
2022-07-04 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;2;52;309
2022-10-31 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;29;276
2022-07-02 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;9;62;306
2022-04-09 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;7;59;354
2022-04-09 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;60;390
2022-04-12 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;1;32;402
2022-04-12 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;4;60;308
2022-11-05 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;36;260
2022-11-05 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;46;278
2022-07-10 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;7;65;271
2022-07-10 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;8;62;285
2022-04-09 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;72;13;52;3
2022-11-05 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;1;30;204
2022-11-05 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;95;2;30;235
2022-04-11 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;2;48;420
2022-04-11 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;1;51;550
2022-04-11 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;1;48;336
2022-07-05 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;99;2;38;472
2022-07-05 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;135;2;46;382
2022-07-05 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;1;31;422
2022-11-04 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;96;4;43;202
2022-11-04 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;2;33;245
2022-07-06 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;7;60;361
2022-07-06 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;63;290
2022-07-07 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;7;64;296
2022-07-07 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;63;226
2022-07-07 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;145;7;68;137
2022-04-11 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;63;137
2022-07-15 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;2;56;378
2022-07-15 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;8;61;357
2022-11-06 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;142;6;69;148
2022-11-06 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;139;7;71;74
2022-11-06 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;141;6;68;105
2022-11-06 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;146;6;64;171
2022-11-06 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;7;55;199
2022-11-06 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;56;200
2022-07-21 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;3;53;407
2022-07-21 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;8;58;346
2022-07-19 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;68;91
2022-11-11 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;3;47;277
2022-11-11 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;37;338
2022-11-11 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;124;2;44;327
2022-04-16 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;3;55;430
2022-04-16 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;1;55;444
2022-04-16 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;55;404
2022-04-13 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;63;369
2022-04-13 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;4;60;322
2022-04-14 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;3;63;271
2022-04-14 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;63;174
2022-04-18 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;1;49;425
2022-04-18 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;1;33;423
2022-04-18 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;2;25;417
2022-04-17 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;137;2;65;265
2022-04-17 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;9;67;277
2022-04-22 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;63;511
2022-04-22 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;7;61;477
2022-04-22 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;2;50;440
2022-11-17 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;147;15;68;204
2022-11-20 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;138;6;62;258
2022-11-15 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;157;7;61;113
2022-11-15 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;156;6;64;114
2022-11-15 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;103;3;51;233
2022-11-15 23:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;3;55;196
2022-04-24 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;133;6;61;156
2022-04-24 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;6;60;212
2022-07-21 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;48;487
2022-07-20 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;6;59;352
2022-04-24 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;133;2;57;248
2022-04-24 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;125;6;66;211
2022-04-20 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;121;2;47;505
2022-10-26 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;119;3;49;321
2022-10-26 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;39;373
2022-10-26 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;107;1;40;328
2022-06-23 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;7;61;315
2022-03-27 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;2;57;332
2022-03-29 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;6;63;252
2022-03-29 06:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;3;62;542
2022-03-29 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;42;578
2022-03-29 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;2;37;412
2022-10-26 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;137;7;67;97
2022-10-30 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;7;70;83
2022-03-28 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;1;40;458
2022-06-25 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;6;60;515
2022-06-25 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;2;56;521
2022-06-25 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;50;526
2022-03-25 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;2;49;549
2022-03-25 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;5;48;346
2022-04-03 07:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;7;57;183
2022-11-11 00:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;126;12;67;232
2022-04-17 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;6;56;275
2022-04-11 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;1;30;375
2022-04-07 01:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;6;63;183
2022-04-07 02:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;6;61;98
2022-04-07 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;6;65;105
2022-07-01 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;110;1;51;432
2022-04-04 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;134;7;61;314
2022-07-12 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;8;60;260
2022-04-10 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;51;303
2022-04-10 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;11;63;303
2022-04-10 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;105;7;60;296
2022-04-08 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;104;2;41;464
2022-04-08 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;113;2;38;414
2022-04-08 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;102;1;26;477
2022-04-06 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;111;4;50;402
2022-04-02 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;131;4;66;301
2022-04-02 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;128;6;65;259
2022-04-02 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;12;63;310
2022-04-02 22:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;9;63;280
2022-04-06 10:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;114;2;53;498
2022-04-10 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;8;62;310
2022-04-10 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;60;336
2022-04-10 19:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;3;65;265
2022-04-10 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;118;9;64;248
2022-04-10 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;127;6;63;265
2022-11-05 21:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;4;64;251
2022-07-05 20:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;6;58;316
2022-04-11 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;2;48;315
2022-11-05 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;98;2;25;253
2022-04-13 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;109;2;45;451
2022-04-13 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;112;1;40;428
2022-04-15 08:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;108;3;58;528
2022-04-15 09:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;116;2;54;518
2022-04-12 04:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;6;62;85
2022-04-12 05:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;129;6;62;249
2022-11-06 11:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;7;67;225
2022-11-06 12:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;115;8;64;202
2022-11-06 13:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;4;52;227
2022-11-06 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;132;10;62;228
2022-11-10 03:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;123;6;67;96
2022-07-21 14:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;117;2;51;391
2022-07-21 15:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;122;2;52;360
2022-04-15 16:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;120;1;31;366
2022-04-15 17:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;130;2;25;349
2022-04-15 18:00:00.0000000;28,9215087890625;41,0311889648438;sxk96j;106;1;24;270
