DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES;year;month;monthday;weekday
2022-07-11 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;1;58;318;2022;7;11;2
2022-07-11 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;3;64;268;2022;7;11;2
2022-08-01 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;73;264;2022;8;1;2
2022-08-01 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;59;340;2022;8;1;2
2022-08-01 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;56;318;2022;8;1;2
2022-08-01 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;3;57;298;2022;8;1;2
2022-08-01 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;46;359;2022;8;1;2
2022-12-05 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;9;75;388;2022;12;5;2
2022-12-05 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;52;376;2022;12;5;2
2022-12-05 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;3;42;275;2022;12;5;2
2022-08-22 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;3;52;359;2022;8;22;2
2022-12-26 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;13;81;80;2022;12;26;2
2022-12-26 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;14;83;107;2022;12;26;2
2022-12-19 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;5;54;342;2022;12;19;2
2022-12-19 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;1;52;396;2022;12;19;2
2022-12-19 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;54;345;2022;12;19;2
2022-12-19 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;5;50;327;2022;12;19;2
2022-08-22 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;44;375;2022;8;22;2
2022-08-22 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;6;53;414;2022;8;22;2
2022-08-22 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;55;396;2022;8;22;2
2022-08-22 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;59;374;2022;8;22;2
2022-08-22 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;59;342;2022;8;22;2
2022-01-03 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;120;2;57;458;2022;1;3;2
2022-01-03 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;128;2;50;392;2022;1;3;2
2022-01-03 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;130;3;67;388;2022;1;3;2
2022-01-03 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;9;69;342;2022;1;3;2
2022-01-03 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;139;2;66;329;2022;1;3;2
2022-01-03 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;123;2;64;360;2022;1;3;2
2022-05-02 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;5;74;254;2022;5;2;2
2022-09-05 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;1;48;348;2022;9;5;2
2022-09-12 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;3;54;313;2022;9;12;2
2022-09-12 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;63;278;2022;9;12;2
2022-09-12 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;6;56;235;2022;9;12;2
2022-09-12 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;66;229;2022;9;12;2
2022-02-21 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;6;80;194;2022;2;21;2
2022-02-21 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;12;76;133;2022;2;21;2
2022-02-28 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;1;50;512;2022;2;28;2
2022-02-28 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;3;54;508;2022;2;28;2
2022-02-28 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;60;479;2022;2;28;2
2022-03-07 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;37;522;2022;3;7;2
2022-05-30 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;162;10;85;231;2022;5;30;2
2022-05-30 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;1;78;432;2022;5;30;2
2022-05-30 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;1;60;469;2022;5;30;2
2022-05-30 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;5;46;385;2022;5;30;2
2022-03-14 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;54;467;2022;3;14;2
2022-03-14 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;1;53;386;2022;3;14;2
2022-05-30 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;72;291;2022;5;30;2
2022-05-30 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;5;73;307;2022;5;30;2
2022-10-17 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;73;317;2022;10;17;2
2022-10-17 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;170;6;73;292;2022;10;17;2
2022-10-17 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;3;75;275;2022;10;17;2
2022-06-20 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;2;83;408;2022;6;20;2
2022-06-20 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;61;533;2022;6;20;2
2022-04-04 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;176;12;85;100;2022;4;4;2
2022-11-07 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;50;399;2022;11;7;2
2022-11-07 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;5;60;395;2022;11;7;2
2022-11-07 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;3;60;353;2022;11;7;2
2022-11-07 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;1;64;388;2022;11;7;2
2022-07-25 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;15;86;102;2022;7;25;2
2022-07-25 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;14;80;97;2022;7;25;2
2022-07-25 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;160;8;89;121;2022;7;25;2
2022-07-25 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;174;8;84;216;2022;7;25;2
2022-07-25 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;2;82;354;2022;7;25;2
2022-04-25 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;2;62;467;2022;4;25;2
2022-04-25 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;2;48;414;2022;4;25;2
2022-11-28 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;2;75;278;2022;11;28;2
2022-11-28 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;2;76;255;2022;11;28;2
2022-08-01 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;181;13;80;189;2022;8;1;2
2022-08-01 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;10;82;118;2022;8;1;2
2022-08-01 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;5;84;111;2022;8;1;2
2022-08-01 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;153;13;77;144;2022;8;1;2
2022-12-05 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;57;250;2022;12;5;2
2022-12-12 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;9;62;221;2022;12;12;2
2022-12-12 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;2;59;205;2022;12;12;2
2022-12-19 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;13;75;97;2022;12;19;2
2022-12-19 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;25;79;77;2022;12;19;2
2022-12-19 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;29;78;125;2022;12;19;2
2022-12-19 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;6;81;283;2022;12;19;2
2022-12-19 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;7;71;397;2022;12;19;2
2022-08-29 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;1;68;537;2022;8;29;2
2022-01-03 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;2;47;318;2022;1;3;2
2022-01-03 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;10;70;249;2022;1;3;2
2022-01-03 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;149;2;76;217;2022;1;3;2
2022-01-03 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;149;5;79;185;2022;1;3;2
2022-09-12 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;3;48;388;2022;9;12;2
2022-05-16 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;175;24;93;97;2022;5;16;2
2022-05-16 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;8;85;184;2022;5;16;2
2022-05-16 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;10;80;415;2022;5;16;2
2022-05-23 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;114;2;29;548;2022;5;23;2
2022-05-23 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;2;45;369;2022;5;23;2
2022-05-23 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;2;68;364;2022;5;23;2
2022-05-23 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;1;69;347;2022;5;23;2
2022-05-23 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;9;86;271;2022;5;23;2
2022-05-23 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;152;4;77;482;2022;5;23;2
2022-05-23 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;50;475;2022;5;23;2
2022-02-28 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;11;75;96;2022;2;28;2
2022-02-28 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;29;81;81;2022;2;28;2
2022-02-28 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;28;78;123;2022;2;28;2
2022-02-28 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;11;83;257;2022;2;28;2
2022-02-28 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;9;75;486;2022;2;28;2
2022-03-07 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;5;53;401;2022;3;7;2
2022-09-26 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;6;85;266;2022;9;26;2
2022-10-03 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;6;78;255;2022;10;3;2
2022-06-06 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;167;18;83;140;2022;6;6;2
2022-06-06 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;12;83;260;2022;6;6;2
2022-06-06 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;3;77;437;2022;6;6;2
2022-10-17 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;61;446;2022;10;17;2
2022-10-10 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;14;83;132;2022;10;10;2
2022-10-10 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;21;84;260;2022;10;10;2
2022-03-14 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;1;43;374;2022;3;14;2
2022-03-14 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;1;61;283;2022;3;14;2
2022-06-20 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;53;406;2022;6;20;2
2022-03-21 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;178;2;76;122;2022;3;21;2
2022-03-21 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;4;84;79;2022;3;21;2
2022-10-24 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;14;85;139;2022;10;24;2
2022-03-28 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;2;56;440;2022;3;28;2
2022-10-24 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;73;291;2022;10;24;2
2022-10-24 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;24;88;264;2022;10;24;2
2022-10-24 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;2;74;458;2022;10;24;2
2022-10-24 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;1;52;474;2022;10;24;2
2022-10-24 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;40;442;2022;10;24;2
2022-03-28 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;54;457;2022;3;28;2
2022-10-31 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;6;76;257;2022;10;31;2
2022-04-04 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;163;6;76;185;2022;4;4;2
2022-04-04 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;10;82;114;2022;4;4;2
2022-04-04 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;146;17;82;78;2022;4;4;2
2022-04-18 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;6;54;439;2022;4;18;2
2022-04-18 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;6;60;333;2022;4;18;2
2022-04-18 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;112;2;46;428;2022;4;18;2
2022-11-14 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;1;63;339;2022;11;14;2
2022-11-14 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;61;355;2022;11;14;2
2022-11-14 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;5;76;250;2022;11;14;2
2022-11-21 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;2;43;307;2022;11;21;2
2022-11-21 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;105;1;32;396;2022;11;21;2
2022-08-01 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;58;277;2022;8;1;2
2022-12-05 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;4;60;380;2022;12;5;2
2022-12-05 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;2;54;309;2022;12;5;2
2022-12-26 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;6;61;302;2022;12;26;2
2022-12-26 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;1;59;331;2022;12;26;2
2022-12-26 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;100;1;23;360;2022;12;26;2
2022-05-16 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;25;87;72;2022;5;16;2
2022-02-14 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;2;56;356;2022;2;14;2
2022-02-14 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;3;64;486;2022;2;14;2
2022-05-23 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;6;72;299;2022;5;23;2
2022-02-21 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;16;80;95;2022;2;21;2
2022-02-21 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;13;83;72;2022;2;21;2
2022-05-30 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;55;359;2022;5;30;2
2022-05-30 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;5;55;495;2022;5;30;2
2022-02-28 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;113;2;56;437;2022;2;28;2
2022-02-28 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;4;53;472;2022;2;28;2
2022-02-28 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;47;594;2022;2;28;2
2022-02-28 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;1;34;525;2022;2;28;2
2022-03-07 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;2;70;330;2022;3;7;2
2022-10-03 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;1;49;372;2022;10;3;2
2022-10-03 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;100;1;30;474;2022;10;3;2
2022-10-03 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;98;1;25;461;2022;10;3;2
2022-10-03 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;1;32;353;2022;10;3;2
2022-10-03 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;160;6;84;110;2022;10;3;2
2022-06-06 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;4;55;338;2022;6;6;2
2022-10-03 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;62;368;2022;10;3;2
2022-10-03 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;116;2;62;273;2022;10;3;2
2022-06-27 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;117;5;48;301;2022;6;27;2
2022-06-27 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;5;67;207;2022;6;27;2
2022-04-04 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;46;468;2022;4;4;2
2022-04-04 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;1;25;537;2022;4;4;2
2022-07-11 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;162;26;90;134;2022;7;11;2
2022-04-11 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;6;54;335;2022;4;11;2
2022-04-11 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;100;3;53;346;2022;4;11;2
2022-04-25 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;3;43;345;2022;4;25;2
2022-04-25 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;4;74;315;2022;4;25;2
2022-11-14 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;16;86;106;2022;11;14;2
2022-11-14 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;11;83;255;2022;11;14;2
2022-07-25 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;1;52;324;2022;7;25;2
2022-07-25 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;1;34;476;2022;7;25;2
2022-07-25 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;115;2;27;455;2022;7;25;2
2022-12-05 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;134;9;63;314;2022;12;5;2
2022-12-05 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;60;364;2022;12;5;2
2022-12-05 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;136;3;43;375;2022;12;5;2
2022-12-05 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;176;9;79;190;2022;12;5;2
2022-12-05 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;11;84;161;2022;12;5;2
2022-12-26 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;1;73;270;2022;12;26;2
2022-12-26 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;3;70;228;2022;12;26;2
2022-12-26 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;173;4;76;217;2022;12;26;2
2022-12-19 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;4;57;403;2022;12;19;2
2022-12-19 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;2;45;341;2022;12;19;2
2022-02-21 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;5;69;246;2022;2;21;2
2022-06-06 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;165;15;84;106;2022;6;6;2
2022-06-06 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;19;82;90;2022;6;6;2
2022-06-13 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;2;65;353;2022;6;13;2
2022-06-13 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;3;74;331;2022;6;13;2
2022-06-13 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;1;73;326;2022;6;13;2
2022-06-13 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;2;69;277;2022;6;13;2
2022-06-13 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;6;74;268;2022;6;13;2
2022-03-21 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;158;48;93;77;2022;3;21;2
2022-03-21 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;10;81;99;2022;3;21;2
2022-03-21 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;17;84;251;2022;3;21;2
2022-07-04 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;166;6;81;93;2022;7;4;2
2022-07-04 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;1;73;122;2022;7;4;2
2022-10-31 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;3;67;300;2022;10;31;2
2022-10-31 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;3;67;356;2022;10;31;2
2022-07-11 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;2;67;256;2022;7;11;2
2022-04-11 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;2;58;616;2022;4;11;2
2022-04-11 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;125;1;47;509;2022;4;11;2
2022-07-11 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;3;72;251;2022;7;11;2
2022-07-11 19:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;8;77;231;2022;7;11;2
2022-07-11 20:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;3;71;253;2022;7;11;2
2022-07-11 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;6;72;250;2022;7;11;2
2022-07-25 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;151;2;68;291;2022;7;25;2
2022-07-25 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;3;72;277;2022;7;25;2
2022-11-14 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;118;2;55;375;2022;11;14;2
2022-11-14 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;111;1;42;370;2022;11;14;2
2022-11-14 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;126;1;26;418;2022;11;14;2
2022-11-14 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;94;1;23;375;2022;11;14;2
2022-07-25 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;6;60;353;2022;7;25;2
2022-07-25 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;132;3;55;330;2022;7;25;2
2022-11-28 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;57;413;2022;11;28;2
2022-08-08 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;10;78;110;2022;8;8;2
2022-08-08 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;3;70;142;2022;8;8;2
2022-08-22 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;155;7;74;254;2022;8;22;2
2022-08-29 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;41;502;2022;8;29;2
2022-08-29 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;51;447;2022;8;29;2
2022-08-29 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;6;67;375;2022;8;29;2
2022-08-29 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;156;3;75;351;2022;8;29;2
2022-08-29 22:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;139;2;73;284;2022;8;29;2
2022-09-05 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;4;78;289;2022;9;5;2
2022-09-05 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;17;81;173;2022;9;5;2
2022-05-09 08:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;66;13;31;12;2022;5;9;2
2022-05-09 09:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;95;5;44;161;2022;5;9;2
2022-05-09 10:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;57;495;2022;5;9;2
2022-10-03 07:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;54;407;2022;10;3;2
2022-03-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;129;3;62;365;2022;3;7;2
2022-03-07 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;50;365;2022;3;7;2
2022-10-17 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;62;400;2022;10;17;2
2022-06-13 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;63;371;2022;6;13;2
2022-06-13 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;2;53;328;2022;6;13;2
2022-06-13 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;2;62;358;2022;6;13;2
2022-06-27 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;11;65;2;2022;6;27;2
2022-10-17 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;150;1;70;213;2022;10;17;2
2022-10-17 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;8;76;161;2022;10;17;2
2022-10-17 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;10;75;102;2022;10;17;2
2022-10-17 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;4;82;82;2022;10;17;2
2022-10-24 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;148;7;75;316;2022;10;24;2
2022-10-24 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;3;52;272;2022;10;24;2
2022-10-31 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;2;48;345;2022;10;31;2
