DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-05-02 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;6;58;287
2022-05-02 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;3;53;290
2022-05-02 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;120;1;45;341
2022-02-11 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;7;82;193
2022-02-09 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;2;65;363
2022-02-09 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;135;2;61;355
2022-02-09 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;123;1;58;342
2022-02-07 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;141;2;61;244
2022-09-07 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;5;74;191
2022-09-07 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;7;83;145
2022-05-11 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;2;57;467
2022-05-11 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;127;1;46;221
2022-05-11 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;122;1;31;555
2022-02-11 11:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;1;54;514
2022-02-11 12:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;3;53;520
2022-02-11 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;121;2;60;522
2022-05-20 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;133;1;60;401
2022-05-13 13:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;137;6;58;405
2022-05-13 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;128;5;52;375
2022-05-13 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;131;3;51;374
2022-05-13 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;110;1;42;381
2022-09-09 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;160;10;83;127
2022-09-09 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;183;17;87;118
2022-09-09 05:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;157;2;81;226
2022-09-09 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;144;6;82;437
2022-09-10 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;4;82;131
2022-09-10 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;147;1;82;123
2022-09-11 21:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;119;2;50;343
2022-01-06 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;2;44;517
2022-01-06 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;130;4;62;461
2022-01-06 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;122;2;61;412
2022-01-06 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;2;60;411
2022-01-06 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;4;56;407
2022-01-06 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;124;2;57;404
2022-01-11 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;113;2;57;421
2022-01-11 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;138;2;55;427
2022-01-11 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;115;2;53;411
2022-01-11 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;110;3;50;450
2022-01-11 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;115;2;50;374
2022-01-11 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;106;2;49;397
2022-01-11 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;103;1;46;426
2022-01-15 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;138;3;66;252
2022-01-15 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;110;2;64;239
2022-01-16 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;129;2;72;198
2022-01-16 01:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;6;77;164
2022-01-16 02:00:00.0000000;289874255020032;411025987862528;sxk9gd;141;8;73;108
2022-01-16 03:00:00.0000000;289874255020032;411025987862528;sxk9gd;139;7;74;60
2022-01-16 04:00:00.0000000;289874255020032;411025987862528;sxk9gd;135;17;68;76
2022-01-21 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;158;2;60;479
2022-01-21 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;117;3;58;403
2022-01-21 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;136;6;59;396
2022-01-21 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;125;2;65;347
2022-01-21 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;121;4;62;336
2022-01-21 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;113;2;42;393
2022-01-25 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;140;3;65;247
2022-01-25 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;8;69;250
2022-01-25 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;156;6;70;244
2022-01-25 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;7;70;206
2022-01-25 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;147;1;61;146
2022-01-25 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;133;2;68;154
